strategy,symbol,signal_date,signal_time,score,entry,stop,target_1r,target_2r,reason,volume_ratio,volume_ratio_tod,vwap_dist,day_change_at_signal,trade_result_1r,realized_r_1r,target_2r_before_stop,first_1r_at,first_2r_at,first_stop_at,return_1d,mfe_1d,mae_1d,result_1d,return_5d,mfe_5d,mae_5d,result_5d,return_15d,mfe_15d,mae_15d,result_15d,return_30d,mfe_30d,mae_30d,result_30d,return_3m,mfe_3m,mae_3m,result_3m
V1,AAPL,2026-07-27,2026-07-27T11:00:00-04:00,69.0,339.1000061035156,336.3028526364457,341.89715957058553,344.69431303765543,holding above VWAP; opening-range breakout; volume 1.9x; 15m momentum; positive 1M trend,1.8859816022338112,1.6494229979871469,0.0075569353505462455,0.018257213652103532,STOP,-1.0,False,2026-07-28T09:30:00-04:00,,2026-07-27T12:50:00-04:00,0.002889945299649588,0.011176669055455335,-0.010321438917732073,UP,-0.10521967571091506,0.016130938136973416,-0.11530523562296757,DOWN,-0.09882043397957219,0.016130938136973416,-0.11530523562296757,DOWN,-0.0674727350958172,0.016130938136973416,-0.11530523562296757,DOWN,,,,PENDING
V2,AAPL,2026-07-29,2026-07-29T14:00:00-04:00,71.0,344.17498779296875,341.37618696112287,346.97378862481463,349.7725894566605,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; tradable daily range,1.0368849374005826,1.480430567015176,0.007554032822141732,0.012041288468567224,STOP,-1.0,False,,,2026-07-29T15:25:00-04:00,-0.03121956998121822,-0.027384290338489548,-0.042376674576513396,DOWN,-0.09638988587085962,-0.027384290338489548,-0.1283503722226942,DOWN,-0.07945086711865279,-0.027384290338489548,-0.1283503722226942,DOWN,-0.051151248908708924,-0.027384290338489548,-0.1283503722226942,DOWN,,,,PENDING
V3,AAPL,2026-07-29,2026-07-29T14:00:00-04:00,75.0,344.17498779296875,341.37618696112287,346.97378862481463,349.7725894566605,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,1.0368849374005826,1.480430567015176,0.007554032822141732,0.012041288468567224,STOP,-1.0,False,,,2026-07-29T15:25:00-04:00,-0.03121956998121822,-0.027384290338489548,-0.042376674576513396,DOWN,-0.09638988587085962,-0.027384290338489548,-0.1283503722226942,DOWN,-0.07945086711865279,-0.027384290338489548,-0.1283503722226942,DOWN,-0.051151248908708924,-0.027384290338489548,-0.1283503722226942,DOWN,,,,PENDING
V3,AAPL,2026-08-04,2026-08-04T14:00:00-04:00,69.0,309.8399963378906,306.2028834120353,313.47710926374594,317.11422218960126,confirmed OR breakout; time-normalized volume 1.5x; near support; tradable daily range; broad market bull trend; tight VWAP proximity,0.6367687463597771,1.4533942407684015,0.011999955908975402,0.02115873253589884,STOP,-1.0,False,2026-08-06T09:30:00-04:00,2026-08-19T10:00:00-04:00,2026-08-05T09:35:00-04:00,0.003743879666343597,0.006035357407983666,-0.013458504258464954,UP,-0.015911414710981786,0.02081723561601545,-0.022753640189436708,DOWN,0.00019364045734215907,0.03369481850245415,-0.02991863259500771,UP,0.07284407304086526,0.08514073455527749,-0.02991863259500771,UP,,,,PENDING
V1,AAPL,2026-08-18,2026-08-18T10:30:00-04:00,73.0,310.9150085449219,307.92352403636835,313.9064930534754,316.8979775620289,holding above VWAP; opening-range breakout; volume 1.7x; 15m momentum; near support; enough daily range,1.6940967701876526,0.9747052085422101,0.009672159294444871,0.01742534857438005,WIN_1R,1.0,True,2026-08-19T09:50:00-04:00,2026-08-19T10:00:00-04:00,2026-08-21T09:30:00-04:00,0.019024421030769068,0.026904427269442754,-0.004229459515513345,UP,-0.0032646048615914136,0.030120740321295525,-0.012559698541322328,DOWN,0.014232145992815415,0.0639885128311437,-0.012559698541322328,UP,,,,PENDING,,,,PENDING
V3,AAPL,2026-08-18,2026-08-18T13:00:00-04:00,69.0,310.6499938964844,307.6610592397989,313.6389285531699,316.6278632098554,confirmed OR breakout; time-normalized volume 1.4x; near support; tradable daily range; broad market bull trend; tight VWAP proximity,1.5540343255038356,1.4407212702823609,0.004973054958937517,0.016558125656046974,WIN_1R,1.0,True,2026-08-19T09:50:00-04:00,2026-08-19T10:00:00-04:00,2026-08-21T09:40:00-04:00,0.019893747938847683,0.027780476588994185,-0.0033799704284515064,UP,-0.002414292659699613,0.030999533468593743,-0.01171731595807568,DOWN,0.015097384624346954,0.06489619848126305,-0.01171731595807568,UP,,,,PENDING,,,,PENDING
V2,AAPL,2026-09-10,2026-09-10T11:30:00-04:00,71.0,323.8959045410156,321.23794260854305,326.5538664734882,329.2118284059608,trend 3/3; confirmed OR breakout; time-normalized volume 2.0x; controlled 15m momentum; tradable daily range,1.7731122274196476,1.993788062982318,0.010476824467377188,0.027132327971353343,STOP,-1.0,False,2026-09-10T15:55:00-04:00,2026-09-11T09:30:00-04:00,2026-09-10T11:45:00-04:00,0.025854246241621803,0.038049560080581024,0.007422394720797421,UP,0.04045773742509606,0.04459485777488714,0.007422394720797421,UP,,,,PENDING,,,,PENDING,,,,PENDING
V3,AAPL,2026-09-10,2026-09-10T11:30:00-04:00,75.0,323.8959045410156,321.23794260854305,326.5538664734882,329.2118284059608,trend 3/3; confirmed OR breakout; time-normalized volume 2.0x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,1.7731122274196476,1.993788062982318,0.010476824467377188,0.027132327971353343,STOP,-1.0,False,2026-09-10T15:55:00-04:00,2026-09-11T09:30:00-04:00,2026-09-10T11:45:00-04:00,0.025854246241621803,0.038049560080581024,0.007422394720797421,UP,0.04045773742509606,0.04459485777488714,0.007422394720797421,UP,,,,PENDING,,,,PENDING,,,,PENDING
V2,MSFT,2026-07-16,2026-07-16T13:00:00-04:00,63.0,402.4700012207031,398.0234324323998,406.9165700090065,411.36313879730983,trend 2/3; confirmed OR breakout; time-normalized volume 1.5x; near support; tradable daily range,1.4530220331240373,1.5162424740781624,0.011859842243279406,0.0172888715554238,STOP,-1.0,False,2026-07-30T09:30:00-04:00,2026-07-30T09:30:00-04:00,2026-07-17T09:30:00-04:00,-0.021492269908934047,-0.010137368151392434,-0.03249928325736984,DOWN,-0.051904526014553864,0.001764085404936333,-0.06231517006533982,DOWN,0.24198072858964093,0.24620467621772502,-0.06231517006533982,UP,0.2549009765367163,0.2764429122930707,-0.06231517006533982,UP,,,,PENDING
V1,MSFT,2026-07-29,2026-07-29T13:00:00-04:00,70.0,395.5400085449219,391.435785042646,399.64423204719776,403.74845554947365,holding above VWAP; opening-range breakout; volume 1.7x; near support; positive 1M trend; enough daily range,1.7321076815292245,2.0379611690964934,0.00576253386335468,0.005567566816892189,WIN_1R,1.0,False,2026-07-29T14:45:00-04:00,2026-07-30T09:30:00-04:00,2026-07-29T15:50:00-04:00,0.14046618890206086,0.1596551360981031,0.09329016812288815,UP,0.23239111322342199,0.26267884828819876,0.09329016812288815,UP,0.22442733249723879,0.2988066172082442,0.09329016812288815,UP,0.24498152349480806,0.30904590714258995,0.09329016812288815,UP,,,,PENDING
V2,MSFT,2026-07-29,2026-07-29T13:00:00-04:00,71.0,395.5400085449219,391.435785042646,399.64423204719776,403.74845554947365,trend 2/3; confirmed OR breakout; time-normalized volume 2.0x; near support; tradable daily range,1.7321076815292245,2.0379611690964934,0.00576253386335468,0.005567566816892189,WIN_1R,1.0,False,2026-07-29T14:45:00-04:00,2026-07-30T09:30:00-04:00,2026-07-29T15:50:00-04:00,0.14046618890206086,0.1596551360981031,0.09329016812288815,UP,0.23239111322342199,0.26267884828819876,0.09329016812288815,UP,0.22442733249723879,0.2988066172082442,0.09329016812288815,UP,0.24498152349480806,0.30904590714258995,0.09329016812288815,UP,,,,PENDING
V3,MSFT,2026-07-29,2026-07-29T13:00:00-04:00,79.0,395.5400085449219,391.435785042646,399.64423204719776,403.74845554947365,trend 2/3; confirmed OR breakout; time-normalized volume 2.0x; near support; tradable daily range; sideways market: neutral; tight VWAP proximity; strong time-normalized volume,1.7321076815292245,2.0379611690964934,0.00576253386335468,0.005567566816892189,WIN_1R,1.0,False,2026-07-29T14:45:00-04:00,2026-07-30T09:30:00-04:00,2026-07-29T15:50:00-04:00,0.14046618890206086,0.1596551360981031,0.09329016812288815,UP,0.23239111322342199,0.26267884828819876,0.09329016812288815,UP,0.22442733249723879,0.2988066172082442,0.09329016812288815,UP,0.24498152349480806,0.30904590714258995,0.09329016812288815,UP,,,,PENDING
V2,MSFT,2026-07-31,2026-07-31T12:30:00-04:00,65.0,463.29998779296875,457.59449649748706,469.00547908845044,474.71097038393214,trend 3/3; confirmed OR breakout; time-normalized volume 1.7x; tradable daily range,0.7067215694484869,1.7463416156184273,0.011350008633816522,0.02704496015159341,WIN_1R,1.0,True,2026-08-03T09:30:00-04:00,2026-08-03T09:30:00-04:00,,0.05255775252555517,0.06119146740876702,0.025253642381401376,UP,0.07919275503586154,0.09039500536643019,0.025253642381401376,UP,0.043039073962412244,0.1088495445812887,0.025253642381401376,UP,0.09089146768542111,0.1175912862925681,0.025253642381401376,UP,,,,PENDING
V3,MSFT,2026-07-31,2026-07-31T12:30:00-04:00,69.0,463.29998779296875,457.59449649748706,469.00547908845044,474.71097038393214,trend 3/3; confirmed OR breakout; time-normalized volume 1.7x; tradable daily range; sideways market: neutral; tight VWAP proximity,0.7067215694484869,1.7463416156184273,0.011350008633816522,0.02704496015159341,WIN_1R,1.0,True,2026-08-03T09:30:00-04:00,2026-08-03T09:30:00-04:00,,0.05255775252555517,0.06119146740876702,0.025253642381401376,UP,0.07919275503586154,0.09039500536643019,0.025253642381401376,UP,0.043039073962412244,0.1088495445812887,0.025253642381401376,UP,0.09089146768542111,0.1175912862925681,0.025253642381401376,UP,,,,PENDING
V2,MSFT,2026-08-04,2026-08-04T15:00:00-04:00,65.0,496.2250061035156,489.997135496872,502.4528767101593,508.6807473168029,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range,0.5043734397657071,1.4436655192816126,0.00543589749390927,0.017584358278186496,STOP,-1.0,False,2026-08-07T09:30:00-04:00,2026-08-10T09:30:00-04:00,2026-08-05T09:45:00-04:00,-0.017663387658075957,0.004060625937982287,-0.021250467626644842,DOWN,0.01528538739842511,0.035276284245906675,-0.021250467626644842,UP,-0.009098724556205973,0.035276284245906675,-0.038440247815830664,DOWN,-0.011940184871116477,0.043438002777439255,-0.038440247815830664,DOWN,,,,PENDING
V3,MSFT,2026-08-04,2026-08-04T15:00:00-04:00,77.0,496.2250061035156,489.997135496872,502.4528767101593,508.6807473168029,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range; broad market bull trend; tight VWAP proximity,0.5043734397657071,1.4436655192816126,0.00543589749390927,0.017584358278186496,STOP,-1.0,False,2026-08-07T09:30:00-04:00,2026-08-10T09:30:00-04:00,2026-08-05T09:45:00-04:00,-0.017663387658075957,0.004060625937982287,-0.021250467626644842,DOWN,0.01528538739842511,0.035276284245906675,-0.021250467626644842,UP,-0.009098724556205973,0.035276284245906675,-0.038440247815830664,DOWN,-0.011940184871116477,0.043438002777439255,-0.038440247815830664,DOWN,,,,PENDING
V2,MSFT,2026-08-06,2026-08-06T15:30:00-04:00,65.0,499.17999267578125,492.78817270977595,505.57181264178655,511.96363260779185,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range,1.117351376305089,1.5206406296920705,0.006877565750649017,0.024043001325541935,WIN_1R,1.0,True,2026-08-10T09:30:00-04:00,2026-08-10T10:25:00-04:00,2026-08-12T09:55:00-04:00,0.0016226562972845304,0.012019712504577562,-0.000901441756591792,UP,-0.004607532005920345,0.02914777836943272,-0.015345173633760978,DOWN,0.011779328036153114,0.02914777836943272,-0.044132375300557025,UP,-0.010817729027035927,0.03726118212669327,-0.044132375300557025,DOWN,,,,PENDING
V3,MSFT,2026-08-06,2026-08-06T15:30:00-04:00,77.0,499.17999267578125,492.78817270977595,505.57181264178655,511.96363260779185,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range; broad market bull trend; tight VWAP proximity,1.117351376305089,1.5206406296920705,0.006877565750649017,0.024043001325541935,WIN_1R,1.0,True,2026-08-10T09:30:00-04:00,2026-08-10T10:25:00-04:00,2026-08-12T09:55:00-04:00,0.0016226562972845304,0.012019712504577562,-0.000901441756591792,UP,-0.004607532005920345,0.02914777836943272,-0.015345173633760978,DOWN,0.011779328036153114,0.02914777836943272,-0.044132375300557025,UP,-0.010817729027035927,0.03726118212669327,-0.044132375300557025,DOWN,,,,PENDING
V1,MSFT,2026-08-10,2026-08-10T10:30:00-04:00,76.0,512.59619140625,506.317275457343,518.8751073551571,525.154023304064,holding above VWAP; opening-range breakout; volume 2.0x; 15m momentum; positive 1M trend; enough daily range,1.9602737474109297,1.333419384778198,0.009442949720854577,0.025212907094331438,STOP,-1.0,False,,,2026-08-10T13:50:00-04:00,-0.01714057574940675,-0.014175300081825326,-0.025451230094961197,DOWN,-0.06290757879856768,-0.014175300081825326,-0.06669223907098232,DOWN,-0.010351584639696987,0.010112907543077476,-0.06915033335016196,DOWN,,,,PENDING,,,,PENDING
V2,MSFT,2026-08-24,2026-08-24T12:00:00-04:00,65.0,490.3800048828125,486.6352314868269,494.1247782787981,497.8695516747837,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range,1.8607646631629695,1.4192349564465714,0.007017468060445564,0.014775297559654677,STOP,-1.0,False,2026-08-26T09:30:00-04:00,2026-08-27T09:50:00-04:00,2026-08-25T09:30:00-04:00,0.0027121549798578837,0.004200818830461861,-0.0123985827915164,UP,0.03448346892967313,0.05587508491625859,-0.0123985827915164,UP,0.013744423033695385,0.05587508491625859,-0.0123985827915164,UP,,,,PENDING,,,,PENDING
V3,MSFT,2026-08-24,2026-08-24T12:00:00-04:00,77.0,490.3800048828125,486.6352314868269,494.1247782787981,497.8695516747837,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range; broad market bull trend; tight VWAP proximity,1.8607646631629695,1.4192349564465714,0.007017468060445564,0.014775297559654677,STOP,-1.0,False,2026-08-26T09:30:00-04:00,2026-08-27T09:50:00-04:00,2026-08-25T09:30:00-04:00,0.0027121549798578837,0.004200818830461861,-0.0123985827915164,UP,0.03448346892967313,0.05587508491625859,-0.0123985827915164,UP,0.013744423033695385,0.05587508491625859,-0.0123985827915164,UP,,,,PENDING,,,,PENDING
V2,MSFT,2026-09-03,2026-09-03T14:30:00-04:00,65.0,513.8049926757812,510.342273318089,517.2677120334736,520.7304313911658,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range,1.6566615756293188,1.4724717528399083,0.00462785403500332,0.03418740207955895,STOP,-1.0,False,,,2026-09-03T15:50:00-04:00,-0.027452011307430912,-0.005459255390208417,-0.028113793229202377,DOWN,-0.03537331877278471,-0.005459255390208417,-0.054115847592252964,DOWN,,,,PENDING,,,,PENDING,,,,PENDING
V3,MSFT,2026-09-03,2026-09-03T14:30:00-04:00,69.0,513.8049926757812,510.342273318089,517.2677120334736,520.7304313911658,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range; sideways market: neutral; tight VWAP proximity,1.6566615756293188,1.4724717528399083,0.00462785403500332,0.03418740207955895,STOP,-1.0,False,,,2026-09-03T15:50:00-04:00,-0.027452011307430912,-0.005459255390208417,-0.028113793229202377,DOWN,-0.03537331877278471,-0.005459255390208417,-0.054115847592252964,DOWN,,,,PENDING,,,,PENDING,,,,PENDING
V2,NVDA,2026-07-10,2026-07-10T11:30:00-04:00,63.0,208.77999877929688,206.38903678967807,211.17096076891568,213.56192275853448,confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; near support; tradable daily range,1.2491390513843892,1.519220835194718,0.011683731603577163,0.029588717014099153,STOP,-1.0,False,2026-07-14T13:00:00-04:00,2026-07-15T09:30:00-04:00,2026-07-13T12:00:00-04:00,-0.02514608693694753,0.00857365914066377,-0.027684638438028597,DOWN,-0.02859469899228262,0.02409234030417884,-0.051776978742207436,DOWN,-0.03846153283957754,0.02687039296461502,-0.08990326842708185,DOWN,0.02845101291376806,0.09167544545242334,-0.08990326842708185,UP,,,,PENDING
V3,NVDA,2026-07-10,2026-07-10T11:30:00-04:00,75.0,208.77999877929688,206.38903678967807,211.17096076891568,213.56192275853448,confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; near support; tradable daily range; broad market bull trend; tight VWAP proximity,1.2491390513843892,1.519220835194718,0.011683731603577163,0.029588717014099153,STOP,-1.0,False,2026-07-14T13:00:00-04:00,2026-07-15T09:30:00-04:00,2026-07-13T12:00:00-04:00,-0.02514608693694753,0.00857365914066377,-0.027684638438028597,DOWN,-0.02859469899228262,0.02409234030417884,-0.051776978742207436,DOWN,-0.03846153283957754,0.02687039296461502,-0.08990326842708185,DOWN,0.02845101291376806,0.09167544545242334,-0.08990326842708185,UP,,,,PENDING
V2,NVDA,2026-07-24,2026-07-24T12:00:00-04:00,75.0,210.889404296875,208.2921794769538,213.4866291167962,216.0838539367174,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; controlled 15m momentum; near support; tradable daily range,1.3293211102978866,1.4441925858200049,0.012227233888130407,0.010200277093652232,STOP,-1.0,False,2026-08-05T09:30:00-04:00,2026-08-05T09:30:00-04:00,2026-07-24T14:25:00-04:00,-0.06818460053970643,-0.010144674190758818,-0.07325831236983438,DOWN,-0.04807924955111298,-0.010144674190758818,-0.09900644301999417,DOWN,0.06766864088223823,0.07871709463847654,-0.09900644301999417,UP,0.0923261003955762,0.11319008790198692,-0.09900644301999417,UP,,,,PENDING
V3,NVDA,2026-07-24,2026-07-24T12:00:00-04:00,79.0,210.889404296875,208.2921794769538,213.4866291167962,216.0838539367174,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; controlled 15m momentum; near support; tradable daily range; sideways market: neutral; tight VWAP proximity,1.3293211102978866,1.4441925858200049,0.012227233888130407,0.010200277093652232,STOP,-1.0,False,2026-08-05T09:30:00-04:00,2026-08-05T09:30:00-04:00,2026-07-24T14:25:00-04:00,-0.06818460053970643,-0.010144674190758818,-0.07325831236983438,DOWN,-0.04807924955111298,-0.010144674190758818,-0.09900644301999417,DOWN,0.06766864088223823,0.07871709463847654,-0.09900644301999417,UP,0.0923261003955762,0.11319008790198692,-0.09900644301999417,UP,,,,PENDING
V2,NVDA,2026-08-04,2026-08-04T14:30:00-04:00,71.0,212.7899932861328,209.96252456985377,215.61746200241186,218.4449307186909,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range,1.0054234864767255,1.6316431285820068,0.009537971667086254,0.029761875312861008,WIN_1R,1.0,True,2026-08-05T09:30:00-04:00,2026-08-05T09:30:00-04:00,2026-08-24T09:40:00-04:00,0.030217623654529957,0.04431603097937997,0.016965086349231218,UP,0.022134531051625883,0.05625265096280807,0.016025206869216158,UP,0.0012219078614066348,0.0711029905549534,-0.026035027308278225,UP,0.005216413578522872,0.10324734204564145,-0.026035027308278225,UP,,,,PENDING
V3,NVDA,2026-08-04,2026-08-04T14:30:00-04:00,83.0,212.7899932861328,209.96252456985377,215.61746200241186,218.4449307186909,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range; broad market bull trend; tight VWAP proximity,1.0054234864767255,1.6316431285820068,0.009537971667086254,0.029761875312861008,WIN_1R,1.0,True,2026-08-05T09:30:00-04:00,2026-08-05T09:30:00-04:00,2026-08-24T09:40:00-04:00,0.030217623654529957,0.04431603097937997,0.016965086349231218,UP,0.022134531051625883,0.05625265096280807,0.016025206869216158,UP,0.0012219078614066348,0.0711029905549534,-0.026035027308278225,UP,0.005216413578522872,0.10324734204564145,-0.026035027308278225,UP,,,,PENDING
V2,NVDA,2026-08-05,2026-08-05T15:00:00-04:00,71.0,222.02000427246094,219.17901993285244,224.86098861206943,227.70197295167793,trend 3/3; confirmed OR breakout; time-normalized volume 1.9x; controlled 15m momentum; tradable daily range,1.3153853670083095,1.8717421706287185,0.007989176382879437,0.047560638458713944,STOP,-1.0,False,2026-08-12T10:45:00-04:00,2026-08-17T11:20:00-04:00,2026-08-05T15:55:00-04:00,-0.013647413390635244,0.007251601564586041,-0.02261059443229463,DOWN,0.009323448453272709,0.013872632068211876,-0.026213887092248145,UP,-0.055670661978654334,0.02657415450386158,-0.06652555620319389,DOWN,-0.012071020101780738,0.05738217272863655,-0.06652555620319389,DOWN,,,,PENDING
V3,NVDA,2026-08-05,2026-08-05T15:00:00-04:00,83.0,222.02000427246094,219.17901993285244,224.86098861206943,227.70197295167793,trend 3/3; confirmed OR breakout; time-normalized volume 1.9x; controlled 15m momentum; tradable daily range; broad market bull trend; tight VWAP proximity,1.3153853670083095,1.8717421706287185,0.007989176382879437,0.047560638458713944,STOP,-1.0,False,2026-08-12T10:45:00-04:00,2026-08-17T11:20:00-04:00,2026-08-05T15:55:00-04:00,-0.013647413390635244,0.007251601564586041,-0.02261059443229463,DOWN,0.009323448453272709,0.013872632068211876,-0.026213887092248145,UP,-0.055670661978654334,0.02657415450386158,-0.06652555620319389,DOWN,-0.012071020101780738,0.05738217272863655,-0.06652555620319389,DOWN,,,,PENDING
V2,NVDA,2026-09-01,2026-09-01T12:00:00-04:00,69.0,219.906494140625,217.53217555210497,222.28081272914503,224.65513131766505,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; near support; tradable daily range,0.6968508882232244,1.4217292842080553,0.011023714665014062,-0.003956448244866073,STOP,-1.0,False,2026-09-02T10:05:00-04:00,2026-09-02T11:00:00-04:00,2026-09-01T14:10:00-04:00,0.02047920203122544,0.036576922564522274,-0.006486840775942415,UP,0.01711411044511335,0.06754461901753794,-0.006486840775942415,UP,,,,PENDING,,,,PENDING,,,,PENDING
V3,NVDA,2026-09-01,2026-09-01T12:00:00-04:00,73.0,219.906494140625,217.53217555210497,222.28081272914503,224.65513131766505,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; near support; tradable daily range; sideways market: neutral; tight VWAP proximity,0.6968508882232244,1.4217292842080553,0.011023714665014062,-0.003956448244866073,STOP,-1.0,False,2026-09-02T10:05:00-04:00,2026-09-02T11:00:00-04:00,2026-09-01T14:10:00-04:00,0.02047920203122544,0.036576922564522274,-0.006486840775942415,UP,0.01711411044511335,0.06754461901753794,-0.006486840775942415,UP,,,,PENDING,,,,PENDING,,,,PENDING
V2,NVDA,2026-09-02,2026-09-02T11:30:00-04:00,65.0,226.0200958251953,223.5921786742993,228.44801297609132,230.87593012698733,trend 3/3; confirmed OR breakout; time-normalized volume 1.9x; tradable daily range,1.4932425258767328,1.9078206682865968,0.013044108262093568,0.03945959017408107,WIN_1R,1.0,True,2026-09-03T09:45:00-04:00,2026-09-04T09:30:00-04:00,2026-09-09T10:20:00-04:00,0.010750818922429684,0.019378356846094347,-0.005619393357737534,UP,-0.03389121302190801,0.038668679657582805,-0.039023516226515675,DOWN,,,,PENDING,,,,PENDING,,,,PENDING
V3,NVDA,2026-09-02,2026-09-02T11:30:00-04:00,69.0,226.0200958251953,223.5921786742993,228.44801297609132,230.87593012698733,trend 3/3; confirmed OR breakout; time-normalized volume 1.9x; tradable daily range; sideways market: neutral; tight VWAP proximity,1.4932425258767328,1.9078206682865968,0.013044108262093568,0.03945959017408107,WIN_1R,1.0,True,2026-09-03T09:45:00-04:00,2026-09-04T09:30:00-04:00,2026-09-09T10:20:00-04:00,0.010750818922429684,0.019378356846094347,-0.005619393357737534,UP,-0.03389121302190801,0.038668679657582805,-0.039023516226515675,DOWN,,,,PENDING,,,,PENDING,,,,PENDING
V2,NVDA,2026-09-03,2026-09-03T14:00:00-04:00,73.0,230.1699981689453,227.595060899509,232.74493543838162,235.31987270781792,trend 3/3; confirmed OR breakout; time-normalized volume 2.5x; tradable daily range,1.4716698678477405,2.523386506960499,0.01071480884894438,0.02566728048143818,WIN_1R,1.0,False,2026-09-04T09:35:00-04:00,,2026-09-08T10:30:00-04:00,0.0008254874350166475,0.01994176640919787,-0.0023460628684388585,UP,-0.05161404604127662,0.01994176640919787,-0.05634966035487876,DOWN,,,,PENDING,,,,PENDING,,,,PENDING
V3,NVDA,2026-09-03,2026-09-03T14:00:00-04:00,81.0,230.1699981689453,227.595060899509,232.74493543838162,235.31987270781792,trend 3/3; confirmed OR breakout; time-normalized volume 2.5x; tradable daily range; sideways market: neutral; tight VWAP proximity; strong time-normalized volume,1.4716698678477405,2.523386506960499,0.01071480884894438,0.02566728048143818,WIN_1R,1.0,False,2026-09-04T09:35:00-04:00,,2026-09-08T10:30:00-04:00,0.0008254874350166475,0.01994176640919787,-0.0023460628684388585,UP,-0.05161404604127662,0.01994176640919787,-0.05634966035487876,DOWN,,,,PENDING,,,,PENDING,,,,PENDING
V2,META,2026-07-06,2026-07-06T14:30:00-04:00,65.0,601.2899780273438,592.9687300084763,609.6112260462112,617.9324740650786,confirmed OR breakout; time-normalized volume 2.4x; near support; tradable daily range,0.9232434652412408,2.4098432971539445,0.01606027616505812,0.03154906989713546,WIN_1R,1.0,True,2026-07-07T09:30:00-04:00,2026-07-07T14:05:00-04:00,2026-07-09T09:30:00-04:00,0.023765636522633304,0.04004726167038952,0.003941517743174083,UP,0.09220177363223092,0.12734289631006734,-0.04028001727649544,UP,-0.012340107404582135,0.14101355778566482,-0.04028001727649544,DOWN,-0.05375111594284543,0.14101355778566482,-0.12772537477662116,DOWN,,,,PENDING
V2,META,2026-07-07,2026-07-07T14:00:00-04:00,65.0,614.8699951171875,606.4370294377983,623.3029607965767,631.7359264759659,trend 2/3; confirmed OR breakout; time-normalized volume 1.8x; controlled 15m momentum; tradable daily range,0.6364070665279485,1.7829316200043996,0.008930373708991635,0.024288290032354443,WIN_1R,1.0,False,2026-07-07T14:20:00-04:00,2026-07-09T15:55:00-04:00,2026-07-08T09:30:00-04:00,-0.019109730663895208,0.0018377948050580795,-0.02742040672898527,DOWN,0.07508901601444506,0.10244440407662081,-0.06147639028273688,UP,-0.0349017225479773,0.11581313535893778,-0.06147639028273688,DOWN,-0.11579685587595034,0.11581313535893778,-0.1469904298478365,DOWN,,,,PENDING
V3,META,2026-07-07,2026-07-07T14:00:00-04:00,69.0,614.8699951171875,606.4370294377983,623.3029607965767,631.7359264759659,trend 2/3; confirmed OR breakout; time-normalized volume 1.8x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,0.6364070665279485,1.7829316200043996,0.008930373708991635,0.024288290032354443,WIN_1R,1.0,False,2026-07-07T14:20:00-04:00,2026-07-09T15:55:00-04:00,2026-07-08T09:30:00-04:00,-0.019109730663895208,0.0018377948050580795,-0.02742040672898527,DOWN,0.07508901601444506,0.10244440407662081,-0.06147639028273688,UP,-0.0349017225479773,0.11581313535893778,-0.06147639028273688,DOWN,-0.11579685587595034,0.11581313535893778,-0.1469904298478365,DOWN,,,,PENDING
V2,META,2026-07-15,2026-07-15T11:30:00-04:00,65.0,677.72998046875,667.810448553964,687.649512383536,697.5690442983221,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range,0.9984997388493895,1.5319096188953323,0.008471593478908801,0.02524809844513798,STOP,-1.0,False,2026-09-18T09:30:00-04:00,,2026-07-16T09:40:00-04:00,-0.019462031814327374,0.0061529577641352695,-0.0259247898581475,DOWN,-0.07460197868718166,0.0061529577641352695,-0.07927933250287644,DOWN,-0.13126165803668755,0.0061529577641352695,-0.22610773412795904,DOWN,-0.14989740567482068,0.0061529577641352695,-0.22610773412795904,DOWN,,,,PENDING
